village,plot_number,category
village_Vadnerbhairav,1354,Category B: Multiple possible alignments
village_Vadnerbhairav,1355,Category B: Multiple possible alignments
village_Vadnerbhairav,1356,Category B: Multiple possible alignments
village_Vadnerbhairav,1357,Category B: Multiple possible alignments
village_Vadnerbhairav,1358,Category B: Multiple possible alignments
village_Vadnerbhairav,1359,Category B: Multiple possible alignments
village_Vadnerbhairav,136,Category B: Multiple possible alignments
village_Vadnerbhairav,1360,Category B: Multiple possible alignments
village_Vadnerbhairav,1361,Category B: Multiple possible alignments
village_Vadnerbhairav,1362,Category B: Multiple possible alignments
village_Vadnerbhairav,1363,Category B: Multiple possible alignments
village_Vadnerbhairav,1364,Category B: Multiple possible alignments
village_Vadnerbhairav,1365,Category B: Multiple possible alignments
village_Vadnerbhairav,1366,Category B: Multiple possible alignments
village_Vadnerbhairav,1367,Category B: Multiple possible alignments
village_Vadnerbhairav,1368,Category B: Multiple possible alignments
village_Vadnerbhairav,1369,Category B: Multiple possible alignments
village_Vadnerbhairav,137,Category B: Multiple possible alignments
village_Vadnerbhairav,1370,Category B: Multiple possible alignments
village_Vadnerbhairav,1371,Category B: Multiple possible alignments
village_Vadnerbhairav,1372,Category B: Multiple possible alignments
village_Vadnerbhairav,1373,Category B: Multiple possible alignments
village_Vadnerbhairav,1374,Category B: Multiple possible alignments
village_Vadnerbhairav,1375,Category B: Multiple possible alignments
village_Vadnerbhairav,1376,Category B: Multiple possible alignments
village_Vadnerbhairav,1377,Category B: Multiple possible alignments
village_Vadnerbhairav,1378,Category B: Multiple possible alignments
village_Vadnerbhairav,1379,Category B: Multiple possible alignments
village_Vadnerbhairav,138,Category B: Multiple possible alignments
village_Vadnerbhairav,1380,Category B: Multiple possible alignments
village_Vadnerbhairav,1381,Category B: Multiple possible alignments
village_Vadnerbhairav,1382,Category B: Multiple possible alignments
village_Vadnerbhairav,1383,Category B: Multiple possible alignments
village_Vadnerbhairav,1384,Category B: Multiple possible alignments
village_Vadnerbhairav,1385,Category B: Multiple possible alignments
village_Vadnerbhairav,1386,Category B: Multiple possible alignments
village_Vadnerbhairav,1387,Category B: Multiple possible alignments
village_Vadnerbhairav,1388,Category B: Multiple possible alignments
village_Vadnerbhairav,1389,Category B: Multiple possible alignments
village_Vadnerbhairav,139,Category B: Multiple possible alignments
village_Vadnerbhairav,1390,Category B: Multiple possible alignments
village_Vadnerbhairav,1391,Category B: Multiple possible alignments
village_Vadnerbhairav,1392,Category B: Multiple possible alignments
village_Vadnerbhairav,1393,Category B: Multiple possible alignments
village_Vadnerbhairav,1394,Category B: Multiple possible alignments
village_Vadnerbhairav,1395,Category B: Multiple possible alignments
village_Vadnerbhairav,1396,Category B: Multiple possible alignments
village_Vadnerbhairav,1397,Category B: Multiple possible alignments
village_Vadnerbhairav,1398,Category B: Multiple possible alignments
village_Vadnerbhairav,1399,Category B: Multiple possible alignments
village_Vadnerbhairav,14,Category B: Multiple possible alignments
village_Vadnerbhairav,140,Category B: Multiple possible alignments
village_Vadnerbhairav,1400,Category B: Multiple possible alignments
village_Vadnerbhairav,1401,Category B: Multiple possible alignments
village_Vadnerbhairav,1402,Category B: Multiple possible alignments
village_Vadnerbhairav,1403,Category E: Global shift incorrect
village_Vadnerbhairav,1404,Category B: Multiple possible alignments
village_Vadnerbhairav,1405,Category B: Multiple possible alignments
village_Vadnerbhairav,1406,Category B: Multiple possible alignments
village_Vadnerbhairav,1407,Category B: Multiple possible alignments
village_Vadnerbhairav,1408,Category B: Multiple possible alignments
village_Vadnerbhairav,1409,Category B: Multiple possible alignments
village_Vadnerbhairav,1410,Category B: Multiple possible alignments
village_Vadnerbhairav,1412,Category B: Multiple possible alignments
village_Vadnerbhairav,1413,Category B: Multiple possible alignments
village_Vadnerbhairav,1414,Category B: Multiple possible alignments
village_Vadnerbhairav,1415,Category B: Multiple possible alignments
village_Vadnerbhairav,1416,Category B: Multiple possible alignments
village_Vadnerbhairav,1417,Category B: Multiple possible alignments
village_Vadnerbhairav,1418,Category B: Multiple possible alignments
village_Vadnerbhairav,1419,Category B: Multiple possible alignments
village_Vadnerbhairav,1421,Category B: Multiple possible alignments
village_Vadnerbhairav,1422,Category B: Multiple possible alignments
village_Vadnerbhairav,1423,Category B: Multiple possible alignments
village_Vadnerbhairav,1424,Category B: Multiple possible alignments
village_Vadnerbhairav,1425,Category B: Multiple possible alignments
village_Vadnerbhairav,1426,Category B: Multiple possible alignments
village_Vadnerbhairav,1427,Category B: Multiple possible alignments
village_Vadnerbhairav,1428,Category B: Multiple possible alignments
village_Vadnerbhairav,1429,Category B: Multiple possible alignments
village_Vadnerbhairav,143,Category B: Multiple possible alignments
village_Vadnerbhairav,1430,Category B: Multiple possible alignments
village_Vadnerbhairav,1431,Category B: Multiple possible alignments
village_Vadnerbhairav,1432,Category B: Multiple possible alignments
village_Vadnerbhairav,1433,Category B: Multiple possible alignments
village_Vadnerbhairav,1434,Category B: Multiple possible alignments
village_Vadnerbhairav,1435,Category B: Multiple possible alignments
village_Vadnerbhairav,1436,Category B: Multiple possible alignments
village_Vadnerbhairav,1437,Category B: Multiple possible alignments
village_Vadnerbhairav,1438,Category B: Multiple possible alignments
village_Vadnerbhairav,144,Category B: Multiple possible alignments
village_Vadnerbhairav,145,Category B: Multiple possible alignments
village_Vadnerbhairav,146,Category B: Multiple possible alignments
village_Vadnerbhairav,1462,Category B: Multiple possible alignments
village_Vadnerbhairav,1463,Category B: Multiple possible alignments
village_Vadnerbhairav,1464,Category B: Multiple possible alignments
village_Vadnerbhairav,1465,Category B: Multiple possible alignments
village_Vadnerbhairav,1466,Category B: Multiple possible alignments
village_Vadnerbhairav,1467,Category B: Multiple possible alignments
village_Vadnerbhairav,1468,Category B: Multiple possible alignments
village_Vadnerbhairav,1469,Category B: Multiple possible alignments
village_Vadnerbhairav,147,Category B: Multiple possible alignments
village_Vadnerbhairav,1470,Category B: Multiple possible alignments
village_Vadnerbhairav,1476,Category B: Multiple possible alignments
village_Vadnerbhairav,1477,Category B: Multiple possible alignments
village_Vadnerbhairav,1478,Category B: Multiple possible alignments
village_Vadnerbhairav,1479,Category B: Multiple possible alignments
village_Vadnerbhairav,148,Category B: Multiple possible alignments
village_Vadnerbhairav,1480,Category B: Multiple possible alignments
village_Vadnerbhairav,1481,Category F: Neighbor regularization moved plot incorrectly
village_Vadnerbhairav,1482,Category B: Multiple possible alignments
village_Vadnerbhairav,1483,Category B: Multiple possible alignments
village_Vadnerbhairav,1484,Category B: Multiple possible alignments
village_Vadnerbhairav,1485,Category B: Multiple possible alignments
village_Vadnerbhairav,1486,Category B: Multiple possible alignments
village_Vadnerbhairav,1487,Category B: Multiple possible alignments
village_Vadnerbhairav,1488,Category B: Multiple possible alignments
village_Vadnerbhairav,1489,Category B: Multiple possible alignments
village_Vadnerbhairav,149,Category B: Multiple possible alignments
village_Vadnerbhairav,1490,Category B: Multiple possible alignments
village_Vadnerbhairav,1491,Category B: Multiple possible alignments
village_Vadnerbhairav,1492,Category B: Multiple possible alignments
village_Vadnerbhairav,1493,Category B: Multiple possible alignments
village_Vadnerbhairav,1494,Category B: Multiple possible alignments
village_Vadnerbhairav,1495,Category B: Multiple possible alignments
village_Vadnerbhairav,1496,Category B: Multiple possible alignments
village_Vadnerbhairav,1497,Category B: Multiple possible alignments
village_Vadnerbhairav,1498,Category B: Multiple possible alignments
village_Vadnerbhairav,1499,Category B: Multiple possible alignments
village_Vadnerbhairav,15,Category B: Multiple possible alignments
village_Vadnerbhairav,150,Category B: Multiple possible alignments
village_Vadnerbhairav,1500,Category B: Multiple possible alignments
village_Vadnerbhairav,1501,Category B: Multiple possible alignments
village_Vadnerbhairav,1502,Category B: Multiple possible alignments
village_Vadnerbhairav,1503,Category B: Multiple possible alignments
village_Vadnerbhairav,1504,Category D: Optimizer stuck in local optimum
village_Vadnerbhairav,1505,Category B: Multiple possible alignments
village_Vadnerbhairav,1506,Category B: Multiple possible alignments
village_Vadnerbhairav,1507,Category B: Multiple possible alignments
village_Vadnerbhairav,1508,Category B: Multiple possible alignments
village_Vadnerbhairav,1509,Category B: Multiple possible alignments
village_Vadnerbhairav,151,Category B: Multiple possible alignments
village_Vadnerbhairav,1510,Category B: Multiple possible alignments
village_Vadnerbhairav,1511,Category B: Multiple possible alignments
village_Vadnerbhairav,1512,Category B: Multiple possible alignments
village_Vadnerbhairav,1513,Category B: Multiple possible alignments
village_Vadnerbhairav,1514,Category B: Multiple possible alignments
village_Vadnerbhairav,1515,Category B: Multiple possible alignments
village_Vadnerbhairav,1516,Category B: Multiple possible alignments
village_Vadnerbhairav,1517,Category B: Multiple possible alignments
village_Vadnerbhairav,1518,Category B: Multiple possible alignments
village_Vadnerbhairav,1519,Category B: Multiple possible alignments
village_Vadnerbhairav,152,Category B: Multiple possible alignments
village_Vadnerbhairav,1520,Category B: Multiple possible alignments
village_Vadnerbhairav,1521,Category B: Multiple possible alignments
village_Vadnerbhairav,1523,Category B: Multiple possible alignments
village_Vadnerbhairav,1524/A,Category B: Multiple possible alignments
village_Vadnerbhairav,1524/B,Category B: Multiple possible alignments
village_Vadnerbhairav,1525,Category B: Multiple possible alignments
village_Vadnerbhairav,1526,Category B: Multiple possible alignments
village_Vadnerbhairav,1527,Category B: Multiple possible alignments
village_Vadnerbhairav,1528,Category B: Multiple possible alignments
village_Vadnerbhairav,1529,Category B: Multiple possible alignments
village_Vadnerbhairav,153,Category B: Multiple possible alignments
village_Vadnerbhairav,1530,Category B: Multiple possible alignments
village_Vadnerbhairav,1531,Category B: Multiple possible alignments
village_Vadnerbhairav,1532,Category B: Multiple possible alignments
village_Vadnerbhairav,1533,Category B: Multiple possible alignments
village_Vadnerbhairav,1534,Category B: Multiple possible alignments
village_Vadnerbhairav,1535,Category B: Multiple possible alignments
village_Vadnerbhairav,1536,Category B: Multiple possible alignments
village_Vadnerbhairav,1537,Category B: Multiple possible alignments
village_Vadnerbhairav,1538,Category B: Multiple possible alignments
